id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6a6HhT6nOwbN11cz4GwX8V,Marleen - Remix '90,44,254667,0,['Marianne Rosenberg'],['4RVBHXd0cu2qrEyv8jVjQZ'],17/8/1990,1990,0.545,0.715,7,-5.53,1,0.0526,0.366,0.119,0.481,0.471,105.411,4
6a8afeyiadSMUNmh9ZFXVO,Amigos,5,261915,0,['Sonora Palacio'],['0R7hVTyBZQ9ApxMtDEAwyL'],8/10/1990,1990,0.382,0.648,3,-8.729,1,0.0392,0.427,1.63E-06,0.109,0.565,164.773,4
6a8szICBCmxZPnuBQ7JnKw,Yo Necesito Mas de Ti,30,226400,0,['Guillermo Davila'],['3ErvPRFbV1erbK7bSqXQvc'],12/3/1990,1990,0.553,0.412,2,-9.766,1,0.0351,0.713,0,0.0896,0.335,110.58,4
6aArMs4YuTg3mzxrtZV4cc,Time for Letting Go,38,259693,0,['Jude Cole'],['6MxIoQ7GT947XGYca2irUU'],23/3/1990,1990,0.708,0.564,5,-9.322,1,0.0266,0.182,0.00015,0.11,0.771,109.491,4
6aaw5jITBBzz9PDlyfekgV,Que Esperas?,21,184840,0,['Marino'],['7hMwlRUa6Ng3DeFndeiuWe'],1/3/1990,1990,0.634,0.356,7,-13.225,1,0.0397,0.26,0,0.0972,0.779,179.81,4
6AcS4QQkWYRc3pXJKVwrGJ,Sevsem ??ld??r??rler Sevmesem ??ld??m,17,249347,0,['Ne??et Erta??'],['1afML5pJuVr3ye8TGyYcV2'],9/4/1990,1990,0.513,0.287,5,-8.59,0,0.0497,0.808,0.000123,0.0864,0.0416,81.355,4
6AEPHlvR4jgwXe2J0vM1Sl,Born and Raised in Black and White,50,241173,0,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",27/2/1990,1990,0.731,0.527,4,-11.761,1,0.0334,0.571,5.05E-06,0.221,0.692,124.567,4
6aEy7u5ESneRdpE53C9Gs6,Don't Lose My Number - Live 1990,39,284013,0,['Phil Collins'],['4lxfqrEsLX6N1N4OCSkILp'],15/7/1990,1990,0.547,0.932,5,-5.81,0,0.0423,0.0471,0.000454,0.953,0.874,79.722,4
6aeZ0eNf2U6TdmUHi3NNdP,Belly Of The Beast,38,287667,0,['Anthrax'],['3JysSUOyfVs1UQ0UaESheP'],21/8/1990,1990,0.345,0.976,2,-5.437,1,0.181,0.00048,0.0658,0.074,0.0627,110.37,1
6ag4F2hIkrWw3KlWdBLNBB,Honky Tonk Blues,40,183160,0,['Pirates Of The Mississippi'],['0KXcDQjTAdyDkAh0hNKOiF'],1/1/1990,1990,0.618,0.938,2,-8.602,1,0.0449,0.35,9.13E-05,0.231,0.702,153.95,4
6AG7ekfWoiYTY6gyiEebCN,"Handel : Suite in F major HWV348, 'Water Music' : V Andante",36,138240,0,"['George Frideric Handel', 'John Eliot Gardiner', 'English Baroque Soloists']","['1QL7yTHrdahRMpvNtn6rI2', '1qIRoGEKXINqrCx5N1engi', '3OtZV9aCZ6G004vjOQcf59']",1/10/1990,1990,0.236,0.0261,1,-27.025,0,0.0454,0.944,0.404,0.159,0.137,88.551,3
6agQU4dcPybFLdDwe8UzwR,???????????????,19,282020,0,['???????????????'],['4T7CVWzJJ3zQ5VWhs9i9iV'],1/6/1990,1990,0.443,0.533,2,-13.748,1,0.0309,0.0137,0.00863,0.088,0.437,158.06,4
6AhkVXXQqwlB3ZxDPzNDqz,Vamos Rock And Roll,15,209827,0,['JAF'],['3KsdiCqV04TOBhPWmk7u90'],15/7/1990,1990,0.493,0.631,0,-11.208,1,0.0394,0.00434,0,0.111,0.726,182.072,4
6Ahpr5bhGJMHu0QTy4yoky,Puro Cachanilla,29,201867,0,['Vicente Fern??ndez'],['4PPoI9LuYeFX8V674Z1R6l'],17/4/1990,1990,0.612,0.538,3,-5.805,1,0.0477,0.408,0,0.27,0.793,122.71,4
6AIf3teupjK9OX3EDGd5By,?????????? ?????? ??????????,6,215773,0,['Chava Alberstein'],['5UbgVjyCkpIMOzQuOI4DOW'],1/3/1990,1990,0.426,0.317,7,-9.692,0,0.0905,0.983,1.32E-05,0.7,0.232,171.808,4
6aiuOkaPgVROiE98FhCqKI,Hanky Panky - Bare Bones Single Mix,19,234400,0,"['Madonna', 'Kevin Gilbert']","['6tbjWDEIzxoDsBA1FuhfPW', '2MDHCWiC4L1AvrJifijxzi']",12/6/1990,1990,0.638,0.844,2,-7.975,1,0.0652,0.21,0,0.0721,0.819,170.281,4
6AjSfmn1dxemzv5aM87zyF,Ah Ya Zein,15,187773,0,['Sabah'],['1sA9ybX80IVJ00sdbm5kB9'],1/1/1990,1990,0.535,0.365,2,-9.244,1,0.0411,0.973,0.00544,0.228,0.885,127.043,4
6aKxDL6KiKCHYsQyDq7Vgd,Fantasy,54,312987,0,['Black Box'],['6tsRo8ErXzpHk3tQeH6GBW'],9/4/1990,1990,0.713,0.664,7,-9.095,0,0.046,0.00692,0.00184,0.163,0.49,98.102,4
6AloBQ7VWI6ikA29zOg3id,El Reloj,28,163200,0,['Los Panchos'],['3Ker27Wbb9OcUHGs54JIAz'],12/1/1990,1990,0.816,0.191,2,-15.206,0,0.0458,0.834,0,0.0678,0.539,105.904,4
6aMYHzNOlOf58NUh1YAvwI,Mi k??ne m??g?,5,235000,0,['Zor??n'],['0a3EP6hfcbvr9Qf7ffamly'],1/8/1990,1990,0.636,0.508,5,-14.155,1,0.0483,0.196,0,0.126,0.598,128.316,4
6aNDj2s5dWkVaQzL8Lelhy,T?? a M?? No Me Hundes,39,183907,0,['Lucha Villa'],['2LYsttKhPVXOf7qD8kTCr1'],26/7/1990,1990,0.785,0.422,0,-9.896,1,0.0479,0.401,0,0.31,0.97,133.651,4
6AnROjdp9fal5dXkPPKXD1,"Tango - BOF ""Kuduz""",32,235600,0,['Goran Bregovi??'],['491v9k5NTGBGanwqPNSkuS'],1/1/1990,1990,0.298,0.154,2,-14.999,0,0.0376,0.978,0.442,0.344,0.254,85.09,3
6arwi3zmmfqvzHZoMSe8dw,Blood Red,34,167907,0,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],1/1/1990,1990,0.407,0.98,5,-3.823,0,0.0896,0.00111,0.000387,0.103,0.344,133.326,4
6AsC4QRaQAxkMs6K51hN5j,Lovin' Is Really My Game,12,400614,0,['Sylvester'],['5TGTpu4g8siFOIctZuQO7y'],1/1/1990,1990,0.722,0.752,0,-7.39,1,0.0388,0.00269,0.00439,0.0912,0.886,136.739,4
6aUjiFgq7CNZnEyPKAHihX,026 - ...und die Perlenschmuggler - Teil 07,22,64253,0,['F??nf Freunde'],['1hD52edfn6aNsK3fb5c2OT'],1/1/1990,1990,0.705,0.536,9,-9.563,0,0.907,0.67,0,0.592,0.841,105.802,3
6aV41auSacp9JBXSKHT84N,???????? ???????? ???? ???? ??????,19,187000,0,['T-Slam'],['637YqXbq1jC0izmq0ebWSX'],1/6/1990,1990,0.546,0.949,0,-7.139,1,0.0506,0.067,0.00213,0.242,0.553,160.098,4
6AvbqDbuIN8qPR12ACJfsr,Cachafaz,6,153973,0,['Los Cambitas'],['3IUo2PkoXhWU5QOwjhFw49'],12/5/1990,1990,0.715,0.42,1,-12.277,1,0.0501,0.93,0.00174,0.107,0.902,92.258,4
6Awj494Z9UVZExD2T6rmCA,Hatiku Tak Sedap,19,228693,0,['Heidy Diana'],['1EzlphSVwuZIvgkBJpzkYo'],1/10/1990,1990,0.478,0.618,11,-3.998,1,0.0306,0.767,0,0.249,0.486,72.945,4
6Ax9ldRfQH3RDAmBZGBkiA,Viva Mexico,36,195587,0,['Aida Cuevas'],['5BOm3jiZCxwCXXJ0Hstubr'],1/3/1990,1990,0.632,0.285,9,-12.896,1,0.0454,0.21,0,0.111,0.618,122.649,4
6aXvXSfkRVlfFuHql9As2U,Ice Ice Baby,24,301880,0,['Vanilla Ice'],['7GXXMm3DB1VswVcuGyInUd'],1/1/1990,1990,0.985,0.504,0,-16.782,1,0.11,0.00164,3.17E-05,0.0649,0.852,115.876,4
6AYhHucoDt22JyvAZBRtt9,Manuela,21,206227,0,['Julio Iglesias'],['4etuCZVdP8yiNPn4xf0ie5'],14/5/1990,1990,0.531,0.334,4,-15.202,1,0.0388,0.598,1.41E-06,0.103,0.738,125.375,4
6Az4AR8IVMgeLphNZbMGWv,Saansein Teri Chalti Rahe (Sad),26,136533,0,['Sadhana Sargam'],['1HGMG8RHvcu1mfdM9MeTek'],22/6/1990,1990,0.204,0.592,4,-8.017,0,0.05,0.617,0.0116,0.384,0.314,96.926,3
6azBaVZvy4eVNwjIJYUakO,Gihigugma Ko Ikaw,21,199340,0,['Luz Loreto'],['0E9zKLGMJ82Miu9guPmkTb'],10/12/1990,1990,0.508,0.379,1,-10.597,0,0.0266,0.668,0.0123,0.119,0.338,92.34,4
6AzJ9ASg4AP3zffr9hAzXl,Die Fahrkart?€?n nach Wien,7,179640,0,['Franz Zimmer'],['222oO9LQoimXbttVBYlKQY'],1/6/1990,1990,0.226,0.167,2,-20.219,0,0.036,0.978,0.961,0.105,0.145,92.734,3
6B0DvJ4ITt0VPcgoorL76s,Py??r??fiksari,9,149107,0,['Klamydia'],['2BFdLtG6ivaiRqPFTgV1in'],1/1/1990,1990,0.332,0.972,2,-4.685,1,0.0934,0.13,0,0.0837,0.582,205.732,4
6B3RmyxNvubk6XyLaT3q1B,Cumbolo,24,237827,0,['Culture'],['4DbtUTi2WsBNdruAZL2pNz'],1/1/1990,1990,0.699,0.453,6,-13.827,0,0.254,0.0587,9.66E-06,0.119,0.865,140.984,4
6b47yrLJNzGeEmEmmfpAU8,YOKO,21,235133,0,['Eikichi Yazawa'],['6r4KqrquvtAy0fcJUU2VGB'],31/10/1990,1990,0.663,0.422,9,-13.809,1,0.0239,0.505,0.000598,0.117,0.52,92.79,4
6B4FBviqIIIkHEdsccMSzc,Cheek to Cheek (Live),8,205693,0,['The Untouchables'],['4PeH0LM0QG4jFfzSmU0SuB'],23/11/1990,1990,0.529,0.458,5,-19.172,0,0.103,0.59,5.49E-06,0.684,0.637,112.983,4
6b6uLZsoGhObYexIxnRbIb,Hangar 18 - Remastered 2004,62,311200,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],4/10/1990,1990,0.248,0.988,2,-3.74,1,0.144,5.87E-05,0.84,0.323,0.149,115.301,4
6bfIvFOTBk15SkIc84O59b,Titanium Expose,33,386067,0,['Sonic Youth'],['5UqTO8smerMvxHYA5xsXb6'],1/1/1990,1990,0.242,0.817,8,-11.399,1,0.0747,0.521,0.673,0.37,0.151,136.733,4
6bFPXwAX5UBDZ1NaeBeBeo,Una notte in Italia,14,248314,0,['Eugenio Finardi'],['4G7VHqcVjuXBTVsTkAfhZZ'],10/10/1990,1990,0.628,0.336,4,-15.954,1,0.0446,0.595,0,0.35,0.358,115.185,4
6BFYhay78MYEqX2QO3jBem,071 - Stimme aus der Unterwelt - Teil 20,27,108880,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1/5/1990,1990,0.687,0.567,7,-9.814,0,0.887,0.794,0,0.184,0.747,83.218,4
6bIGqGgvnE9bd6XkhTnZCE,??????????????????,9,180813,0,['Bird Thongchai'],['1UYjFeWiTTiOfDRYvUmJul'],16/7/1990,1990,0.853,0.707,10,-6.408,1,0.0322,0.249,0,0.0871,0.871,125.68,4
6BJltRcIxqomZ5X77zfwCe,Les yeux ouverts,51,208200,0,['Enzo Enzo'],['4nWMNl9Y8X0eRGNoYlsAwD'],22/10/1990,1990,0.689,0.152,5,-20.299,1,0.0308,0.834,1.80E-06,0.0952,0.202,89.1,4
6bl37f7GcY3frGEUQbPbZt,????????€?????????????????????,8,229699,0,['???????????? ???????????????'],['6S1sUxuK1AJD5A1TCXaXeV'],1/1/1990,1990,0.677,0.852,5,-7.004,1,0.0334,0.548,0.307,0.2,0.908,134.029,4
6BMRv171q1mSUNlyT0ON7c,Nekrophil,32,240667,0,['B??hse Onkelz'],['6x9jRPDmA8Ihpw3A9FBowD'],1/7/1990,1990,0.651,0.814,0,-5.602,1,0.0319,0.00614,1.66E-06,0.068,0.414,120.027,4
6bNcR3QFsPdEtXWJGvLMeA,Como T??,39,253400,0,['Jos?? Jos??'],['4mN0qcMxWX8oToqfDPM5yV'],7/11/1990,1990,0.723,0.943,8,-5.611,0,0.0307,0.561,2.91E-06,0.0805,0.971,137.128,4
6BNiQX0xz7bk0rOIVBlFag,El Hijo de Cuca,38,156640,0,['Pocho La Pantera'],['2q6X99CH0WLrL5YFJVOhZc'],1/11/1990,1990,0.835,0.512,2,-9.92,0,0.0715,0.614,0,0.0572,0.962,139.886,4
6BnyhvqA12zhsmcvoqwtz4,Clean - 2006 Remaster,37,332933,0,['Depeche Mode'],['762310PdDnwsDxAQxzQkfX'],19/3/1990,1990,0.224,0.553,7,-9.484,1,0.0349,0.000525,0.651,0.223,0.0694,184.315,3
6bOVNTry7k42aqqI6zmNRH,Mensen Om Me Heen,20,349787,0,['Boudewijn de Groot'],['3h6rezLYXc5QU08SCKZtyO'],1/1/1990,1990,0.492,0.46,10,-13.107,1,0.0481,0.171,0.000259,0.721,0.25,60.841,4
6bpr9mmWMb8BBJNvcAiKTs,Something's Got A Hold On Me,36,157827,0,['Vaya Con Dios'],['0ODWsmNXtn928qhhEn87C8'],10/4/1990,1990,0.506,0.537,0,-12.063,1,0.137,0.738,0,0.327,0.759,105.922,3
6BqWn7S79uZK2mu2eSxx75,"?????????????? ?? ????????????????, ???????? ?? ????????????",26,151655,1,['???????€ ?? ????????????????????????'],['5DId9kV1oQqBphNmxCCnrB'],1/7/1990,1990,0.494,0.761,9,-7.721,1,0.0845,0.26,0.583,0.291,0.931,82.114,4
6brhSQkTxEawveCu4ROdKO,Rescue Mission,23,190200,0,['Luka Bloom'],['39E69agNUFWOZEzO24bjpo'],26/1/1990,1990,0.632,0.457,2,-13.817,0,0.0295,0.0875,0.000135,0.0606,0.773,121.724,4
6bTqdqLM30jw9FUjZEYCur,N??ink?? Rakkaus Palkitaan,14,259800,1,['Pave Maijanen'],['1MQRPuoeTco2jn6bWzhV6H'],1/1/1990,1990,0.428,0.553,5,-11.551,1,0.0311,0.0116,0.00151,0.0739,0.219,132.924,4
6bu60XZr0dKh8sl6Dvmixx,?????????,18,188800,0,['????????????'],['1gzulBzR78tn24xwk6R22N'],1/1/1990,1990,0.754,0.527,10,-11.049,1,0.0453,0.732,0.0218,0.0993,0.96,128.179,4
6buiEdtt7xDnjV2ZKZZSfn,Op Til Dig,16,101493,0,['S??ren Hauch-Fausb??ll'],['5Had0TTrLrvX13eHYlkPTD'],28/9/1990,1990,0.697,0.286,9,-15.464,1,0.059,0.7,9.07E-05,0.1,0.372,178.351,4
6bV8AW4zIdzh5hgAHcOmo0,B??yle Ayr??l??k Olmaz,13,340600,0,['Zeki M??ren'],['0ZZDIo31D35xGrXYTodWrL'],25/6/1990,1990,0.383,0.34,7,-13.965,0,0.0494,0.806,5.44E-06,0.618,0.434,123.859,4
6BxfwLFPCl7aXli2w5CEnN,?????? ??????????,7,214000,0,['Arik Sinai'],['0DtZlRJO3t2PniCvBvu6Ny'],1/9/1990,1990,0.478,0.369,2,-13.257,0,0.0379,0.869,0.00425,0.0971,0.192,176.476,3
6bz32FHJGzO5SFYDnLBmG7,My Creation - Remastered 2004,42,96667,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],4/10/1990,1990,0.461,0.952,11,-4.428,1,0.103,7.33E-05,0.589,0.31,0.409,160.293,3
6bzSqq9LsvUsKwCrJh1Ls4,Spirit Voices,35,236347,0,['Paul Simon'],['2CvCyf1gEVhI0mX6aFXmVI'],16/10/1990,1990,0.629,0.394,0,-14.765,1,0.0315,0.874,0.00162,0.102,0.815,107.905,4
6bZXyki6iTqFGvFSZFd1ux,No,24,112693,0,['Armando Manzanero'],['5lODCkFdEtpPn3YxfmyLfT'],8/8/1990,1990,0.442,0.155,0,-16.21,1,0.0734,0.911,0,0.147,0.294,100.764,4
6c0QmEFbaS415DMEYx87nB,Ton Amour Est Trop Lourd,23,247000,0,['Jim Corcoran'],['2dxFtjms7BIZC4683gJ7Ss'],1/3/1990,1990,0.697,0.668,6,-12.312,0,0.028,0.157,7.17E-05,0.294,0.964,114.263,4
6c1vtTOyRcKnjcrjD0zTjl,Sussudio - Live 1990; 2019 Remaster,38,435933,0,['Phil Collins'],['4lxfqrEsLX6N1N4OCSkILp'],15/7/1990,1990,0.578,0.99,5,-4.33,1,0.093,0.145,0.268,0.991,0.478,120.033,4
6c4quSt85Xww8WtqPuqyed,Un Caso Social,13,333236,0,['Grupo Niche'],['1zng9JZpblpk48IPceRWs8'],21/9/1990,1990,0.668,0.947,10,-1.737,0,0.0331,0.298,0.285,0.202,0.951,93.082,4
6C6kECo9s5DQ0mngi4uXIr,??????????????????????????????,10,274453,0,"['??€?????? ??????-????????????', '??????????????????????????? (???????????? ????????€???????????? - ??€?????? ??????-???????????? - ??????????????? ??????????????€?????????????????? - ????????????????????????)']","['1vfFpsLSlDMQXe4d2GJmpX', '6vD3UWYgFqzvYruR4vAlO9']",1/1/1990,1990,0.485,0.673,7,-6.193,0,0.0298,0.142,1.71E-06,0.332,0.286,135.951,4
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,65,289693,1,['LL Cool J'],['1P8IfcNKwrkQP5xJWuhaOC'],27/8/1990,1990,0.791,0.759,10,-7.378,0,0.129,0.0314,0.674,0.255,0.619,102.382,4
6C95fVGmx80LbTx78LgQC2,"Peter and the Wolf, Op. 67: The Bird",21,72573,0,"['Sergei Prokofiev', 'Slovak Radio Symphony Orchestra', 'Ondrej Lenard']","['4kHtgiRnpmFIV5Tm4BIs8l', '428GNN7qZnTsMaK3SfPo6D', '1V8rAXmdVnkT0417znOkAs']",2/7/1990,1990,0.347,0.0128,0,-37.402,1,0.0455,0.796,0.53,0.263,0.134,98.66,3
6C9lGWfmBFYwd8t8tZfPEZ,Turna Semah??,24,250636,0,['Ahmet Kaya'],['1Y2FwScblyMxpLTrNdfwyU'],20/9/1990,1990,0.374,0.258,9,-16.839,0,0.0473,0.927,1.95E-06,0.891,0.407,76.798,4
6c9nkeetGbsoXa7d5E1wHa,Crying in the Rain,62,260227,0,['a-ha'],['2jzc5TC5TVFLXQlBNiIUzE'],27/10/1990,1990,0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,4
6c9pi6nCxKIwu0HMs3JvqK,A Man Is in Love - 2008 Remaster,32,198373,0,['The Waterboys'],['5TnuP42pw475UrjjeabtwZ'],17/9/1990,1990,0.418,0.513,5,-7.554,1,0.033,0.0841,3.33E-05,0.546,0.413,126.831,4
6cCw2EHuGbwEtKviUpOZ4w,Na mee vo De bissig Butzlumpe,13,163960,0,['Globine'],['0Rfq4YJU6G5rM3tyOe7JRk'],1/1/1990,1990,0.638,0.59,10,-13.698,1,0.945,0.943,0,0.16,0.629,94.327,5
6cdZPZB6jAozu19ydDI0Gd,?????????????? ????????,5,294160,0,['Shlomo Artzi'],['2W0dQPsEPd0tz7cj95gUse'],1/5/1990,1990,0.651,0.431,9,-11.983,0,0.0291,0.125,7.85E-05,0.57,0.481,128.399,4
6CEDpkN0KzoJ4Gsi03gtms,So Far Away,40,217000,0,['Social Distortion'],['16nn7kCHPWIB6uK09GQCNI'],27/3/1990,1990,0.288,0.975,8,-8.323,0,0.0588,0.00706,0.00169,0.351,0.398,180.292,4
6CFfqBX6HrkrTjUNiQt4qJ,Eitt sinn gekk ??g,13,141549,0,['Edda Hei??r??n Backman'],['0QTRoLzdxFIseCfq9djuSX'],1/1/1990,1990,0.952,0.278,7,-14.285,1,0.0501,0.625,0,0.0814,0.981,109.985,4
6cFYBr6wrNp23oDprS1u0W,"Onderuit - Live (1989/Paradiso, Amsterdam)",20,325333,0,['De Dijk'],['4jFkB3Lzjku9SFKUTP33WV'],1/1/1990,1990,0.55,0.613,7,-12.342,0,0.0295,0.187,0.00796,0.679,0.506,112.099,4
6ChWN5031UEv7e40IxKgqc,Sin Ella,14,180543,0,['Los Kjarkas'],['0tkboyBYNymYytYlb9EXkN'],10/6/1990,1990,0.473,0.535,1,-12.1,0,0.0414,0.782,0,0.158,0.664,133.168,3
6CiDS0jdLuxsLJjXWjETfG,??????????????? Big Wave,38,190333,0,['??????????????????????????????'],['79nkC8XZ5ohEVU0Xlf5Ael'],13/1/1990,1990,0.256,0.405,7,-9.331,1,0.0307,0.824,0,0.0759,0.441,102.968,3
6cIdZ2cvPiS2GCjsX2yVI4,Tre Portr??tter,11,211507,0,['C.V. J??rgensen'],['77fc8T3xc15DmT593kRnh4'],15/11/1990,1990,0.573,0.424,5,-13.217,1,0.0334,0.421,1.27E-06,0.298,0.578,110.904,4
6cIejXM6K2tA60G26zmpIO,??????????????????????????????????????€??????,9,211269,0,['???????????? ??????????????????????????? ??€???????????????????????????'],['34isc9TbUKEDjFEz70NcDt'],1/1/1990,1990,0.648,0.72,2,-7.904,1,0.102,0.181,4.73E-05,0.0529,0.928,197.718,4
6cjcMUTLA1LLIGmIsL5rVd,K??skan??r??m,17,278533,0,['Zeki M??ren'],['0ZZDIo31D35xGrXYTodWrL'],29/5/1990,1990,0.364,0.603,0,-11.636,1,0.151,0.713,0,0.262,0.553,119.865,4
6ck6grQGiPLIaGAdPjH9fm,Loving You Is a Dirty Job,45,194573,0,['Ratt'],['3tufWJzpCiAGleBt5TkmTn'],31/7/1990,1990,0.594,0.903,6,-9.227,0,0.04,0.0201,0.00136,0.308,0.582,98.66,4
6cM3Co5f3FmnEfSfh3B5Gs,???????????????????????????????????????,7,183480,0,['???????????? ??????????????????????????? ??€???????????????????????????'],['34isc9TbUKEDjFEz70NcDt'],1/4/1990,1990,0.669,0.734,10,-9.462,1,0.0326,0.0692,0.0645,0.0978,0.971,123.811,4
6cmci3rDdFO84OHC7CUgAy,Tied up in Chain,8,195800,0,['The Chills'],['6soJo0dtX31T30OxtS4A39'],1/1/1990,1990,0.582,0.733,4,-11.897,1,0.0284,0.311,0.234,0.166,0.776,141.46,4
6cMeddQ4MtJcsBIQ9B4e6K,"Baby, I Love Your Way",36,264227,0,['Big Mountain'],['0Jeckitay8SbvKwqAzWuYH'],1/1/1990,1990,0.669,0.784,1,-6.883,0,0.067,0.0568,1.32E-05,0.187,0.836,147.572,4
6cmgXJJCPai8o43xqmpSQF,???????????€?????? ????????????,12,243307,0,['?????????????? ????????'],['0FljFr1aDZG9SOHl4UDExF'],1/12/1990,1990,0.582,0.367,7,-14.122,1,0.0257,0.365,0.00013,0.322,0.135,103.461,4
6CtbfOs1vfGzUkVHg9jo3p,Love Song - Live At The Trocadero / 1990,30,593533,0,['Tesla'],['0dgnITyIAN4NrmUVisvxHU'],1/1/1990,1990,0.198,0.679,7,-11.62,1,0.0841,0.548,0.201,0.896,0.171,173.035,4
6CTdjl3zHB1mQQkUPByYDf,????????????????,25,249493,0,['Agatha Christie'],['6UvQrW56NzLbUtAKIdTg8N'],1/1/1990,1990,0.604,0.485,4,-14.478,1,0.0462,0.131,0,0.28,0.828,120.141,4
6CTsjP1R3kWaBP8EAQqHP1,La Cerveza,17,221413,0,['Climax'],['6WbCfmMKw6wCaT1UDj2YhT'],1/1/1990,1990,0.605,0.513,9,-9.687,1,0.0485,0.73,2.63E-06,0.302,0.932,144.428,3
6cTZGdXvBruWtZJNF19Hmq,La M??s Querida (En Vivo) - En el Palacio de Bellas Artes,37,300000,0,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],25/12/1990,1990,0.22,0.364,2,-10.804,1,0.0439,0.486,1.10E-06,0.806,0.266,173.472,4
6cVQPYWMIyvNnW6UL3kpYq,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",47,194467,0,['Bee Gees'],['1LZEQNv7sE11VDY3SdxQeN'],1/10/1990,1990,0.639,0.415,7,-15.572,1,0.042,0.267,0.000912,0.636,0.671,105.928,4
6cWjJRRNBk0zPzSo7F9flX,Statement of Intent,10,165493,0,['Chris Knox'],['2t13Pql594lu7NxU1h4DTp'],12/11/1990,1990,0.55,0.896,4,-12.011,0,0.045,0.00372,0,0.23,0.668,169.747,4
6cWvLpZ2hdJ4x5Y1rfRB21,????????????,10,298227,0,['Jacky Cheung'],['1Hu58yHg2CXNfDhlPd7Tdd'],23/7/1990,1990,0.469,0.297,7,-13.022,1,0.0347,0.661,0,0.155,0.146,131.908,4
6cXnVSOWDbA7ygyIiz2OaI,??????,17,251907,0,['????????????'],['3kHxpbSZKCDudCCL7Zf5Aj'],1/2/1990,1990,0.574,0.392,0,-11.067,1,0.0295,0.757,8.32E-05,0.0933,0.133,135.961,4
6cXotlsDy4dtfrGpFnFDVx,Tuba,22,203827,0,['Rowwen H??ze'],['5icZHFQjI6SRsvXNOKUXZ1'],2/12/1990,1990,0.451,0.688,7,-10.043,1,0.165,0.0868,0,0.0725,0.618,160.818,4
6d18gEB8RdjyfPmQZm9aDn,Cat's In The Cradle,48,197827,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1/2/1990,1990,0.72,0.729,7,-7.833,1,0.0803,0.281,0,0.319,0.674,81.666,4
6d1NcVcr3ncnr3FZEcPh07,Uten Et Spor,15,234032,0,['Dumdum Boys'],['4Eqk6wvSaia7pwOzPaqEQv'],15/6/1990,1990,0.635,0.748,9,-9.253,0,0.0317,0.0129,1.84E-06,0.128,0.82,118.858,4
6d4xxG6jn0UzmrH07NqI22,Ziggy Stardust - 1990 Remaster,34,194267,0,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],12/3/1990,1990,0.412,0.511,7,-14.156,1,0.115,0.0663,0,0.377,0.505,161.096,4
6D8bk6SLTTUMukkf34VcO3,Novena Sinfonia-Oda A La Allegria - En Vivo,17,186773,0,['Los Violadores'],['4EkrhlCS2DbFxvC3Uhq6p2'],16/12/1990,1990,0.474,0.659,11,-12.75,1,0.0339,0.02,0.866,0.865,0.693,138.483,4
6DblUyKRFIAG6fga0r7ZVn,Fortune Fairytales,25,204640,0,['Lois Lane'],['6XtqgoAYl2mXQhn9ZmDEdt'],1/1/1990,1990,0.707,0.553,6,-12.67,0,0.0346,0.126,0.00733,0.0403,0.967,132.148,4
6dcxm4V6p2eJKzN3pyC0WZ,Laat Me,27,305840,0,['Ramses Shaffy'],['38qd50i3qMDHvWL1Mo0lk4'],1/1/1990,1990,0.333,0.348,1,-13.7,0,0.0357,0.546,0.00308,0.165,0.35,100.516,4
6DeOcQkwweyF1zEEanJCYs,Sayonara,38,187107,1,['The Pogues'],['2wzMOQwNT6ZvVB4amvhFAH'],1/10/1990,1990,0.61,0.766,0,-7.773,1,0.0275,0.0394,0.1,0.314,0.949,115.528,4
6dfEsW0iPBJ4WRJgyGckl3,026 - ...und die Perlenschmuggler - Teil 10,22,63707,0,['F??nf Freunde'],['1hD52edfn6aNsK3fb5c2OT'],1/1/1990,1990,0.767,0.44,7,-8.244,0,0.953,0.8,0,0.213,0.746,81.805,1
6dFGempbsaFMTrqxGLChER,Drunk And Happy,10,192733,0,['Prudence'],['46Yft7aKaVVOyuSvu2Fyka'],1/1/1990,1990,0.496,0.791,7,-15.083,1,0.0487,0.0214,0.114,0.344,0.583,137.181,4
